,Buy-Lumber Jack,Buy-Gold Miner,Buy-Shepherd,Buy-Fur Trapper,Buy-Ship Builder,Buy-Czar Peter,Buy-Market,Buy-Customs House,Buy-Firehouse,Buy-Hospital,Buy-Library,Buy-Theater,Buy-Academy,Buy-Potjomkins Village,Buy-Pub,Buy-Warehouse,Buy-Observatory,Buy-Author,Buy-Administrator,Buy-Warehouse Manager,Buy-Secretary,Buy-Controller,Buy-Judge,Buy-Mistress of Ceremonies,Hold-Lumber Jack,Hold-Gold Miner,Hold-Shepherd,Hold-Fur Trapper,Hold-Ship Builder,Hold-Czar Peter,Hold-Market,Hold-Customs House,Hold-Firehouse,Hold-Hospital,Hold-Library,Hold-Theater,Hold-Academy,Hold-Potjomkins Village,Hold-Pub,Hold-Warehouse,Hold-Observatory,Hold-Author,Hold-Administrator,Hold-Warehouse Manager,Hold-Secretary,Hold-Controller,Hold-Judge,Hold-Mistress of Ceremonies,Hold-Carpenter Workshop,Hold-Gold Smelter,Hold-Weaving Mill,Hold-Fur Shop,Hold-Warf,Hold-Mariinskij Theater,Hold-Bank,Hold-Peterhof,Hold-St. Isaac Cathedral,Hold-Church of Jesus Christ,Hold-Harbor,Hold-Smolny Cathedral,Hold-Catherine the Great Palace,Hold-Hermitage,Hold-Winter Palace,Hold-Pope,Hold-Weapon Master,Hold-Chamber Maid,Hold-Builder,Hold-Senator,Hold-Patriarch,Hold-Tax Man,Hold-Admiral,Hold-Minister of Foreign Affairs,Hold-Czar,Upgrade-Carpenter Workshop-Lumber Jack,Upgrade-Carpenter Workshop-Czar Peter,Upgrade-Gold Smelter-Gold Miner,Upgrade-Gold Smelter-Czar Peter,Upgrade-Weaving Mill-Shepherd,Upgrade-Weaving Mill-Czar Peter,Upgrade-Fur Shop-Fur Trapper,Upgrade-Fur Shop-Czar Peter,Upgrade-Warf-Ship Builder,Upgrade-Warf-Czar Peter,Upgrade-Mariinskij Theater-Market,Upgrade-Mariinskij Theater-Customs House,Upgrade-Mariinskij Theater-Firehouse,Upgrade-Mariinskij Theater-Hospital,Upgrade-Mariinskij Theater-Library,Upgrade-Mariinskij Theater-Theater,Upgrade-Mariinskij Theater-Academy,Upgrade-Mariinskij Theater-Potjomkins Village,Upgrade-Mariinskij Theater-Pub,Upgrade-Mariinskij Theater-Warehouse,Upgrade-Mariinskij Theater-Observatory,Upgrade-Bank-Market,Upgrade-Bank-Customs House,Upgrade-Bank-Firehouse,Upgrade-Bank-Hospital,Upgrade-Bank-Library,Upgrade-Bank-Theater,Upgrade-Bank-Academy,Upgrade-Bank-Potjomkins Village,Upgrade-Bank-Pub,Upgrade-Bank-Warehouse,Upgrade-Bank-Observatory,Upgrade-Peterhof-Market,Upgrade-Peterhof-Customs House,Upgrade-Peterhof-Firehouse,Upgrade-Peterhof-Hospital,Upgrade-Peterhof-Library,Upgrade-Peterhof-Theater,Upgrade-Peterhof-Academy,Upgrade-Peterhof-Potjomkins Village,Upgrade-Peterhof-Pub,Upgrade-Peterhof-Warehouse,Upgrade-Peterhof-Observatory,Upgrade-St. Isaac Cathedral-Market,Upgrade-St. Isaac Cathedral-Customs House,Upgrade-St. Isaac Cathedral-Firehouse,Upgrade-St. Isaac Cathedral-Hospital,Upgrade-St. Isaac Cathedral-Library,Upgrade-St. Isaac Cathedral-Theater,Upgrade-St. Isaac Cathedral-Academy,Upgrade-St. Isaac Cathedral-Potjomkins Village,Upgrade-St. Isaac Cathedral-Pub,Upgrade-St. Isaac Cathedral-Warehouse,Upgrade-St. Isaac Cathedral-Observatory,Upgrade-Church of Jesus Christ-Market,Upgrade-Church of Jesus Christ-Customs House,Upgrade-Church of Jesus Christ-Firehouse,Upgrade-Church of Jesus Christ-Hospital,Upgrade-Church of Jesus Christ-Library,Upgrade-Church of Jesus Christ-Theater,Upgrade-Church of Jesus Christ-Academy,Upgrade-Church of Jesus Christ-Potjomkins Village,Upgrade-Church of Jesus Christ-Pub,Upgrade-Church of Jesus Christ-Warehouse,Upgrade-Church of Jesus Christ-Observatory,Upgrade-Harbor-Market,Upgrade-Harbor-Customs House,Upgrade-Harbor-Firehouse,Upgrade-Harbor-Hospital,Upgrade-Harbor-Library,Upgrade-Harbor-Theater,Upgrade-Harbor-Academy,Upgrade-Harbor-Potjomkins Village,Upgrade-Harbor-Pub,Upgrade-Harbor-Warehouse,Upgrade-Harbor-Observatory,Upgrade-Smolny Cathedral-Market,Upgrade-Smolny Cathedral-Customs House,Upgrade-Smolny Cathedral-Firehouse,Upgrade-Smolny Cathedral-Hospital,Upgrade-Smolny Cathedral-Library,Upgrade-Smolny Cathedral-Theater,Upgrade-Smolny Cathedral-Academy,Upgrade-Smolny Cathedral-Potjomkins Village,Upgrade-Smolny Cathedral-Pub,Upgrade-Smolny Cathedral-Warehouse,Upgrade-Smolny Cathedral-Observatory,Upgrade-Catherine the Great Palace-Market,Upgrade-Catherine the Great Palace-Customs House,Upgrade-Catherine the Great Palace-Firehouse,Upgrade-Catherine the Great Palace-Hospital,Upgrade-Catherine the Great Palace-Library,Upgrade-Catherine the Great Palace-Theater,Upgrade-Catherine the Great Palace-Academy,Upgrade-Catherine the Great Palace-Potjomkins Village,Upgrade-Catherine the Great Palace-Pub,Upgrade-Catherine the Great Palace-Warehouse,Upgrade-Catherine the Great Palace-Observatory,Upgrade-Hermitage-Market,Upgrade-Hermitage-Customs House,Upgrade-Hermitage-Firehouse,Upgrade-Hermitage-Hospital,Upgrade-Hermitage-Library,Upgrade-Hermitage-Theater,Upgrade-Hermitage-Academy,Upgrade-Hermitage-Potjomkins Village,Upgrade-Hermitage-Pub,Upgrade-Hermitage-Warehouse,Upgrade-Hermitage-Observatory,Upgrade-Winter Palace-Market,Upgrade-Winter Palace-Customs House,Upgrade-Winter Palace-Firehouse,Upgrade-Winter Palace-Hospital,Upgrade-Winter Palace-Library,Upgrade-Winter Palace-Theater,Upgrade-Winter Palace-Academy,Upgrade-Winter Palace-Potjomkins Village,Upgrade-Winter Palace-Pub,Upgrade-Winter Palace-Warehouse,Upgrade-Winter Palace-Observatory,Upgrade-Pope-Author,Upgrade-Pope-Administrator,Upgrade-Pope-Warehouse Manager,Upgrade-Pope-Secretary,Upgrade-Pope-Controller,Upgrade-Pope-Judge,Upgrade-Pope-Mistress of Ceremonies,Upgrade-Weapon Master-Author,Upgrade-Weapon Master-Administrator,Upgrade-Weapon Master-Warehouse Manager,Upgrade-Weapon Master-Secretary,Upgrade-Weapon Master-Controller,Upgrade-Weapon Master-Judge,Upgrade-Weapon Master-Mistress of Ceremonies,Upgrade-Chamber Maid-Author,Upgrade-Chamber Maid-Administrator,Upgrade-Chamber Maid-Warehouse Manager,Upgrade-Chamber Maid-Secretary,Upgrade-Chamber Maid-Controller,Upgrade-Chamber Maid-Judge,Upgrade-Chamber Maid-Mistress of Ceremonies,Upgrade-Builder-Author,Upgrade-Builder-Administrator,Upgrade-Builder-Warehouse Manager,Upgrade-Builder-Secretary,Upgrade-Builder-Controller,Upgrade-Builder-Judge,Upgrade-Builder-Mistress of Ceremonies,Upgrade-Senator-Author,Upgrade-Senator-Administrator,Upgrade-Senator-Warehouse Manager,Upgrade-Senator-Secretary,Upgrade-Senator-Controller,Upgrade-Senator-Judge,Upgrade-Senator-Mistress of Ceremonies,Upgrade-Patriarch-Author,Upgrade-Patriarch-Administrator,Upgrade-Patriarch-Warehouse Manager,Upgrade-Patriarch-Secretary,Upgrade-Patriarch-Controller,Upgrade-Patriarch-Judge,Upgrade-Patriarch-Mistress of Ceremonies,Upgrade-Tax Man-Author,Upgrade-Tax Man-Administrator,Upgrade-Tax Man-Warehouse Manager,Upgrade-Tax Man-Secretary,Upgrade-Tax Man-Controller,Upgrade-Tax Man-Judge,Upgrade-Tax Man-Mistress of Ceremonies,Upgrade-Admiral-Author,Upgrade-Admiral-Administrator,Upgrade-Admiral-Warehouse Manager,Upgrade-Admiral-Secretary,Upgrade-Admiral-Controller,Upgrade-Admiral-Judge,Upgrade-Admiral-Mistress of Ceremonies,Upgrade-Minister of Foreign Affairs-Author,Upgrade-Minister of Foreign Affairs-Administrator,Upgrade-Minister of Foreign Affairs-Warehouse Manager,Upgrade-Minister of Foreign Affairs-Secretary,Upgrade-Minister of Foreign Affairs-Controller,Upgrade-Minister of Foreign Affairs-Judge,Upgrade-Minister of Foreign Affairs-Mistress of Ceremonies,Upgrade-Czar-Author,Upgrade-Czar-Administrator,Upgrade-Czar-Warehouse Manager,Upgrade-Czar-Secretary,Upgrade-Czar-Controller,Upgrade-Czar-Judge,Upgrade-Czar-Mistress of Ceremonies,Observatory-Worker Card,Observatory-Building Card,Observatory-Aristocrat Card,Observatory-Trading Card,Use the Pub-0,Use the Pub-1,Use the Pub-2,Use the Pub-3,Use the Pub-4,Use the Pub-5,Pass
1W,79,76,76,63,74,79,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,40,70,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1B,46,92,100,100,7,7,0,0,0,0,2,2,4,9,3,0,6,10,10,10,7,10,10,10,18,10,20,7,10,8,0,2,3,4,0,0,6,7,8,7,4,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,1,4,10,0,3,0,0,0,10,10
1A,52,10,10,30,10,15,1,2,26,2,0,0,7,0,0,0,0,0,61,62,61,97,51,100,7,10,10,22,25,7,1,4,20,83,0,54,33,4,7,4,19,6,9,0,6,4,5,19,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1T,10,10,10,10,16,18,5,4,2,7,4,7,10,10,6,0,0,26,7,10,1,7,10,7,10,10,10,10,10,7,0,3,1,7,8,7,10,10,4,4,3,31,7,6,0,30,10,10,8,2,1,2,78,0,8,93,90,96,0,56,84,1,2,1,21,0,97,0,76,2,8,75,6,65,9,100,11,4,22,4,24,96,61,1,1,4,4,7,1,10,8,5,7,7,18,13,9,10,4,10,10,10,10,10,10,4,9,11,14,7,10,10,8,9,10,14,32,7,9,20,6,7,10,10,10,10,7,26,4,31,14,9,9,7,17,9,18,24,33,9,35,10,9,7,10,25,10,12,7,10,11,7,10,7,7,10,16,7,10,10,31,4,9,12,4,10,10,14,7,10,10,7,7,7,10,14,12,10,22,10,10,10,10,10,7,12,7,10,10,10,7,16,12,10,10,7,10,7,10,10,10,25,18,7,8,10,7,16,44,21,11,7,10,7,16,38,4,33,9,12,8,10,18,44,10,7,16,11,7,7,8,7,49,10,7,10,4,7,15,9,10,12,10,12,7,10,10,7,10,13,7,17,10,9,10,16,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10
2W,92,89,92,83,87,62,41,9,5,10,31,10,10,10,2,2,0,10,10,10,7,10,10,10,71,73,46,9,8,1,0,0,11,4,10,7,10,10,6,30,0,10,7,4,1,10,12,10,8,6,3,0,10,5,29,10,10,10,3,12,10,7,18,10,8,7,9,9,17,0,7,14,7,9,10,27,10,79,10,43,12,97,26,7,5,4,4,7,7,10,7,7,7,10,10,10,20,10,10,10,10,10,10,10,10,4,16,12,10,7,10,10,7,12,10,10,10,7,7,10,7,10,10,12,7,10,10,10,7,10,10,6,14,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,12,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,12,7,10,10,10,10,10,10,10,10,10,10,12,34,14,4,10,20,10,10,10,10,9,10,14,10,10,12,16,10,14,22,10,7,7,10,7,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2B,2,67,30,38,0,7,40,67,81,97,35,13,21,3,0,0,4,24,8,8,81,20,10,10,5,10,21,59,0,6,21,0,5,4,77,6,22,4,1,0,0,16,43,4,10,13,18,16,7,10,19,9,10,9,10,10,7,10,13,7,10,7,8,12,10,13,7,9,43,35,12,14,7,10,12,9,10,9,16,28,7,0,24,5,8,0,7,7,7,10,7,16,10,7,10,10,11,10,10,10,10,10,18,10,10,19,57,10,10,16,10,10,12,10,12,17,8,9,63,20,18,7,10,10,10,16,10,16,8,10,7,9,7,7,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,28,24,7,10,10,16,10,14,10,12,12,7,20,23,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,7,10,10,10,10,7,11,7,10,17,18,10,10,10,10,10,10,7,10,18,14,10,10,7,10,7,6,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,16,10,10,10,10,10,10,10,0,0,0,0,0,5,2,0,0,10,10
2A,85,7,7,7,8,10,6,12,14,10,10,10,10,3,11,2,57,97,94,94,31,16,10,12,7,10,10,10,49,4,97,15,93,8,10,88,7,12,41,9,49,8,29,86,85,0,88,65,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,7,10,14,7,10,10,50,10,4,7,6,7,10,10,10,10,10,10,10,10,10,10,14,12,10,10,10,10,10,10,10,10,20,34,10,10,10,14,10,10,10,10,11,12,24,12,10,10,10,10,10,7,10,10,12,19,10,7,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,14,10,10,10,10,10,7,10,10,10,10,10,10,7,28,10,17,10,10,10,10,14,13,10,10,10,10,10,10,10,10,10,10,10,12,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2T,56,7,18,8,5,10,29,9,18,10,10,10,10,4,3,0,4,0,8,42,10,10,10,10,10,10,10,10,23,7,17,10,7,35,10,32,7,10,11,10,10,7,12,9,35,46,12,7,22,100,4,6,8,9,4,8,8,6,96,9,38,9,4,84,42,7,4,10,7,8,5,26,1,6,7,14,42,97,7,97,21,97,11,39,3,0,8,7,4,10,15,10,13,4,10,9,0,100,4,9,10,10,10,10,9,4,14,43,25,10,7,9,10,10,10,14,10,9,30,10,4,10,10,10,10,10,10,7,9,22,46,16,7,10,7,10,10,10,7,6,4,7,26,7,10,10,10,10,7,10,26,10,7,9,7,10,7,10,10,10,10,10,7,26,9,16,10,10,10,10,10,10,7,7,21,9,14,10,10,10,10,10,10,10,20,10,17,7,10,10,10,10,10,25,9,7,21,7,10,10,19,96,7,10,10,10,12,7,47,6,28,4,10,10,7,7,41,10,74,17,9,10,4,7,15,5,10,22,10,7,25,20,26,10,10,10,10,7,9,8,14,17,10,10,10,16,32,10,12,10,10,10,7,9,22,31,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10
3W,97,97,100,76,38,10,7,10,10,10,10,10,10,7,4,9,9,7,7,10,10,10,10,10,4,4,9,13,97,31,10,11,7,10,10,10,14,10,10,16,7,29,7,10,18,10,10,10,10,10,17,44,11,10,10,18,14,10,7,10,10,10,32,10,10,10,24,16,29,9,11,11,20,37,12,66,10,24,10,86,10,7,10,14,1,7,10,7,7,10,10,10,10,4,10,9,12,10,14,10,10,10,10,10,10,10,7,7,22,10,7,10,10,10,10,10,10,10,14,16,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,12,7,9,10,7,10,10,10,10,10,10,10,16,13,12,14,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,7,31,12,10,10,10,10,10,10,17,16,12,10,10,18,10,17,10,10,10,10,10,18,22,10,10,10,16,10,7,43,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,16,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3B,1,2,64,10,45,4,0,65,80,97,32,40,16,4,0,8,3,93,47,6,80,93,41,10,34,27,65,92,5,45,6,17,32,33,68,7,6,7,7,7,8,14,39,0,39,4,4,1,10,14,11,67,22,9,12,7,9,7,7,28,7,10,74,9,10,7,38,25,5,43,84,91,6,18,10,14,17,37,12,20,7,35,18,4,7,3,5,7,10,10,17,10,7,7,13,7,27,7,10,10,10,14,10,10,7,7,4,15,7,7,10,10,10,12,10,7,27,8,9,9,7,7,10,7,12,10,18,29,18,37,7,7,10,10,10,7,10,16,31,17,58,65,10,10,10,22,10,10,7,7,21,36,26,7,10,10,10,10,10,16,11,9,47,62,10,19,10,10,10,14,10,8,21,7,9,10,10,10,10,10,10,16,10,7,24,18,7,10,10,10,10,10,10,42,7,26,16,15,10,10,18,11,10,7,19,10,10,33,4,12,4,10,10,10,7,7,10,28,28,14,10,18,7,18,48,7,12,10,10,10,7,66,9,10,10,10,29,19,36,16,11,10,19,17,18,52,9,10,14,10,10,23,10,35,10,10,10,10,10,10,10,12,10,9,3,0,7,0,2,0,0,10,10,10
