,Buy-Lumber Jack,Buy-Gold Miner,Buy-Shepherd,Buy-Fur Trapper,Buy-Ship Builder,Buy-Czar Peter,Buy-Market,Buy-Customs House,Buy-Firehouse,Buy-Hospital,Buy-Library,Buy-Theater,Buy-Academy,Buy-Potjomkins Village,Buy-Pub,Buy-Warehouse,Buy-Observatory,Buy-Author,Buy-Administrator,Buy-Warehouse Manager,Buy-Secretary,Buy-Controller,Buy-Judge,Buy-Mistress of Ceremonies,Hold-Lumber Jack,Hold-Gold Miner,Hold-Shepherd,Hold-Fur Trapper,Hold-Ship Builder,Hold-Czar Peter,Hold-Market,Hold-Customs House,Hold-Firehouse,Hold-Hospital,Hold-Library,Hold-Theater,Hold-Academy,Hold-Potjomkins Village,Hold-Pub,Hold-Warehouse,Hold-Observatory,Hold-Author,Hold-Administrator,Hold-Warehouse Manager,Hold-Secretary,Hold-Controller,Hold-Judge,Hold-Mistress of Ceremonies,Hold-Carpenter Workshop,Hold-Gold Smelter,Hold-Weaving Mill,Hold-Fur Shop,Hold-Warf,Hold-Mariinskij Theater,Hold-Bank,Hold-Peterhof,Hold-St. Isaac Cathedral,Hold-Church of Jesus Christ,Hold-Harbor,Hold-Smolny Cathedral,Hold-Catherine the Great Palace,Hold-Hermitage,Hold-Winter Palace,Hold-Pope,Hold-Weapon Master,Hold-Chamber Maid,Hold-Builder,Hold-Senator,Hold-Patriarch,Hold-Tax Man,Hold-Admiral,Hold-Minister of Foreign Affairs,Hold-Czar,Upgrade-Carpenter Workshop-Lumber Jack,Upgrade-Carpenter Workshop-Czar Peter,Upgrade-Gold Smelter-Gold Miner,Upgrade-Gold Smelter-Czar Peter,Upgrade-Weaving Mill-Shepherd,Upgrade-Weaving Mill-Czar Peter,Upgrade-Fur Shop-Fur Trapper,Upgrade-Fur Shop-Czar Peter,Upgrade-Warf-Ship Builder,Upgrade-Warf-Czar Peter,Upgrade-Mariinskij Theater-Market,Upgrade-Mariinskij Theater-Customs House,Upgrade-Mariinskij Theater-Firehouse,Upgrade-Mariinskij Theater-Hospital,Upgrade-Mariinskij Theater-Library,Upgrade-Mariinskij Theater-Theater,Upgrade-Mariinskij Theater-Academy,Upgrade-Mariinskij Theater-Potjomkins Village,Upgrade-Mariinskij Theater-Pub,Upgrade-Mariinskij Theater-Warehouse,Upgrade-Mariinskij Theater-Observatory,Upgrade-Bank-Market,Upgrade-Bank-Customs House,Upgrade-Bank-Firehouse,Upgrade-Bank-Hospital,Upgrade-Bank-Library,Upgrade-Bank-Theater,Upgrade-Bank-Academy,Upgrade-Bank-Potjomkins Village,Upgrade-Bank-Pub,Upgrade-Bank-Warehouse,Upgrade-Bank-Observatory,Upgrade-Peterhof-Market,Upgrade-Peterhof-Customs House,Upgrade-Peterhof-Firehouse,Upgrade-Peterhof-Hospital,Upgrade-Peterhof-Library,Upgrade-Peterhof-Theater,Upgrade-Peterhof-Academy,Upgrade-Peterhof-Potjomkins Village,Upgrade-Peterhof-Pub,Upgrade-Peterhof-Warehouse,Upgrade-Peterhof-Observatory,Upgrade-St. Isaac Cathedral-Market,Upgrade-St. Isaac Cathedral-Customs House,Upgrade-St. Isaac Cathedral-Firehouse,Upgrade-St. Isaac Cathedral-Hospital,Upgrade-St. Isaac Cathedral-Library,Upgrade-St. Isaac Cathedral-Theater,Upgrade-St. Isaac Cathedral-Academy,Upgrade-St. Isaac Cathedral-Potjomkins Village,Upgrade-St. Isaac Cathedral-Pub,Upgrade-St. Isaac Cathedral-Warehouse,Upgrade-St. Isaac Cathedral-Observatory,Upgrade-Church of Jesus Christ-Market,Upgrade-Church of Jesus Christ-Customs House,Upgrade-Church of Jesus Christ-Firehouse,Upgrade-Church of Jesus Christ-Hospital,Upgrade-Church of Jesus Christ-Library,Upgrade-Church of Jesus Christ-Theater,Upgrade-Church of Jesus Christ-Academy,Upgrade-Church of Jesus Christ-Potjomkins Village,Upgrade-Church of Jesus Christ-Pub,Upgrade-Church of Jesus Christ-Warehouse,Upgrade-Church of Jesus Christ-Observatory,Upgrade-Harbor-Market,Upgrade-Harbor-Customs House,Upgrade-Harbor-Firehouse,Upgrade-Harbor-Hospital,Upgrade-Harbor-Library,Upgrade-Harbor-Theater,Upgrade-Harbor-Academy,Upgrade-Harbor-Potjomkins Village,Upgrade-Harbor-Pub,Upgrade-Harbor-Warehouse,Upgrade-Harbor-Observatory,Upgrade-Smolny Cathedral-Market,Upgrade-Smolny Cathedral-Customs House,Upgrade-Smolny Cathedral-Firehouse,Upgrade-Smolny Cathedral-Hospital,Upgrade-Smolny Cathedral-Library,Upgrade-Smolny Cathedral-Theater,Upgrade-Smolny Cathedral-Academy,Upgrade-Smolny Cathedral-Potjomkins Village,Upgrade-Smolny Cathedral-Pub,Upgrade-Smolny Cathedral-Warehouse,Upgrade-Smolny Cathedral-Observatory,Upgrade-Catherine the Great Palace-Market,Upgrade-Catherine the Great Palace-Customs House,Upgrade-Catherine the Great Palace-Firehouse,Upgrade-Catherine the Great Palace-Hospital,Upgrade-Catherine the Great Palace-Library,Upgrade-Catherine the Great Palace-Theater,Upgrade-Catherine the Great Palace-Academy,Upgrade-Catherine the Great Palace-Potjomkins Village,Upgrade-Catherine the Great Palace-Pub,Upgrade-Catherine the Great Palace-Warehouse,Upgrade-Catherine the Great Palace-Observatory,Upgrade-Hermitage-Market,Upgrade-Hermitage-Customs House,Upgrade-Hermitage-Firehouse,Upgrade-Hermitage-Hospital,Upgrade-Hermitage-Library,Upgrade-Hermitage-Theater,Upgrade-Hermitage-Academy,Upgrade-Hermitage-Potjomkins Village,Upgrade-Hermitage-Pub,Upgrade-Hermitage-Warehouse,Upgrade-Hermitage-Observatory,Upgrade-Winter Palace-Market,Upgrade-Winter Palace-Customs House,Upgrade-Winter Palace-Firehouse,Upgrade-Winter Palace-Hospital,Upgrade-Winter Palace-Library,Upgrade-Winter Palace-Theater,Upgrade-Winter Palace-Academy,Upgrade-Winter Palace-Potjomkins Village,Upgrade-Winter Palace-Pub,Upgrade-Winter Palace-Warehouse,Upgrade-Winter Palace-Observatory,Upgrade-Pope-Author,Upgrade-Pope-Administrator,Upgrade-Pope-Warehouse Manager,Upgrade-Pope-Secretary,Upgrade-Pope-Controller,Upgrade-Pope-Judge,Upgrade-Pope-Mistress of Ceremonies,Upgrade-Weapon Master-Author,Upgrade-Weapon Master-Administrator,Upgrade-Weapon Master-Warehouse Manager,Upgrade-Weapon Master-Secretary,Upgrade-Weapon Master-Controller,Upgrade-Weapon Master-Judge,Upgrade-Weapon Master-Mistress of Ceremonies,Upgrade-Chamber Maid-Author,Upgrade-Chamber Maid-Administrator,Upgrade-Chamber Maid-Warehouse Manager,Upgrade-Chamber Maid-Secretary,Upgrade-Chamber Maid-Controller,Upgrade-Chamber Maid-Judge,Upgrade-Chamber Maid-Mistress of Ceremonies,Upgrade-Builder-Author,Upgrade-Builder-Administrator,Upgrade-Builder-Warehouse Manager,Upgrade-Builder-Secretary,Upgrade-Builder-Controller,Upgrade-Builder-Judge,Upgrade-Builder-Mistress of Ceremonies,Upgrade-Senator-Author,Upgrade-Senator-Administrator,Upgrade-Senator-Warehouse Manager,Upgrade-Senator-Secretary,Upgrade-Senator-Controller,Upgrade-Senator-Judge,Upgrade-Senator-Mistress of Ceremonies,Upgrade-Patriarch-Author,Upgrade-Patriarch-Administrator,Upgrade-Patriarch-Warehouse Manager,Upgrade-Patriarch-Secretary,Upgrade-Patriarch-Controller,Upgrade-Patriarch-Judge,Upgrade-Patriarch-Mistress of Ceremonies,Upgrade-Tax Man-Author,Upgrade-Tax Man-Administrator,Upgrade-Tax Man-Warehouse Manager,Upgrade-Tax Man-Secretary,Upgrade-Tax Man-Controller,Upgrade-Tax Man-Judge,Upgrade-Tax Man-Mistress of Ceremonies,Upgrade-Admiral-Author,Upgrade-Admiral-Administrator,Upgrade-Admiral-Warehouse Manager,Upgrade-Admiral-Secretary,Upgrade-Admiral-Controller,Upgrade-Admiral-Judge,Upgrade-Admiral-Mistress of Ceremonies,Upgrade-Minister of Foreign Affairs-Author,Upgrade-Minister of Foreign Affairs-Administrator,Upgrade-Minister of Foreign Affairs-Warehouse Manager,Upgrade-Minister of Foreign Affairs-Secretary,Upgrade-Minister of Foreign Affairs-Controller,Upgrade-Minister of Foreign Affairs-Judge,Upgrade-Minister of Foreign Affairs-Mistress of Ceremonies,Upgrade-Czar-Author,Upgrade-Czar-Administrator,Upgrade-Czar-Warehouse Manager,Upgrade-Czar-Secretary,Upgrade-Czar-Controller,Upgrade-Czar-Judge,Upgrade-Czar-Mistress of Ceremonies,Observatory-Worker Card,Observatory-Building Card,Observatory-Aristocrat Card,Observatory-Trading Card,Use the Pub-0,Use the Pub-1,Use the Pub-2,Use the Pub-3,Use the Pub-4,Use the Pub-5,Pass
1W,80,79,78,76,75,74,0,0,0,0,0,0,0,0,60,0,90,80,70,60,50,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,50,30,70,0,0,0,0,0,0,0,30
1B,80,79,78,76,75,74,0,0,0,0,0,0,0,70,60,0,90,80,70,60,50,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,50,30,70,0,0,0,0,0,0,0,30
1A,80,79,78,76,75,74,10,10,10,10,10,10,10,70,60,0,90,80,70,60,50,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,50,30,70,0,0,0,0,0,0,0,30
1T,80,79,78,76,75,74,10,10,10,10,10,10,10,70,60,0,90,80,70,60,50,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,50,30,70,0,0,0,0,0,0,0,30
2W,80,79,78,76,75,74,20,20,20,20,20,20,20,70,60,0,90,80,70,60,50,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,50,30,70,0,0,0,0,0,0,0,30
2B,80,79,78,76,75,74,20,20,20,20,20,20,20,70,60,0,90,80,70,60,50,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,50,30,70,0,0,0,0,0,0,0,30
2A,80,79,78,76,75,74,20,20,20,20,20,20,20,70,60,0,90,80,70,60,50,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,50,30,70,0,0,0,0,0,0,0,30
2T,80,79,78,76,75,74,20,20,20,20,20,20,20,70,60,0,90,80,70,60,50,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,50,30,70,0,0,0,0,0,0,0,30
3W,80,79,78,76,75,74,30,30,30,30,30,30,30,70,60,0,90,80,70,60,50,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,50,30,70,0,0,0,0,0,0,0,30
3B,80,79,78,76,75,74,30,30,30,30,30,30,30,70,60,0,90,80,70,60,50,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,90,80,70,60,50,40,30,50,30,70,0,0,0,0,0,0,0,30
